Quality,Angle,Distance
87,5.524880262079885,105.11684457491344
18,127.99991488546436,65.48274079728333
11,185.28008322174668,411.6264437024153
9,93.90180953996996,515.5864096000912
50,83.82270420163078,919.6154121652175
56,318.15617314092646,803.3547811916183
5,123.52949235457682,55.40846656953535
49,230.62989893274892,290.6557924862435
65,222.11801686154539,464.80718009863864
39,250.9033170992721,143.71307569748936
83,2.65128482885864,298.76203792834497
31,200.71713748705733,85.57803025258492
49,204.027603503724,305.5832300747623
100,73.53887185013504,656.2798627218036
9,201.68588991289403,673.3147744899085
95,315.0603904356649,312.23464512623923
9,145.64682706671962,549.1890363293838
62,23.24201200737152,750.2668361604318
96,338.76050522719606,841.2232406564424
49,265.3782221072073,380.74616511434033
86,41.59151300715524,130.87535671680118
96,343.7480680689729,931.3674270215781
58,259.18059684065645,251.27723099413413
50,14.40491290462861,348.141636741773
96,234.0418833875658,109.09689500429087
29,181.88504145294422,335.05290713691204
16,165.03647873789959,200.5037748298625
30,305.0005614325043,851.3289430855857
71,68.32838654742415,467.74926142181994
29,83.48150419473635,464.4655265836489
18,51.06568300924365,777.9534058252217
12,275.0346001509409,970.9422775934332
54,34.854213245740624,718.9509674356078
52,95.37467825696635,888.6068976097067
37,57.45958978052319,121.83441562692387
59,2.2634749195238646,590.7742251094663
75,119.12296290488388,2.065758052090305
24,140.8375578144307,984.5738376500068
21,106.04946673602437,753.9816993889193
68,24.390550148718972,336.17876909037903
21,276.83985258130855,991.2342736856391
15,205.11522203309684,877.8284504244818
3,25.378333586893458,15.776112690766286
42,167.5941035265104,205.0917160705029
82,306.0504089639547,602.02304143676
79,48.58693421693029,770.8320029746426
94,283.7595531661715,511.79443195791305
17,301.2640104180369,71.04751377587304
84,91.32093064190951,650.2291898417856
30,59.09727761020521,545.8375472868736
80,314.65802305571594,393.57335591925903
26,112.50851478714269,30.34145405637623
6,116.45191408263824,648.6558126292176
38,336.8471235596107,356.46789294980465
0,31.954944179384903,341.4640902288282
28,206.8583259530947,922.8900630020122
2,22.58439986189127,269.26669913165625
30,280.8286801284974,107.84046745384535
67,19.130472362745383,39.660199046520184
48,212.10903096267222,778.2725416487121
68,67.62746595222184,57.36930154686215
11,211.81443175341352,940.6962209078425
73,304.19493890056395,914.7775932467163
43,6.427368654201824,601.0533447318708
92,188.2439635882082,202.96183889079612
32,273.4224676766153,131.67994297646436
99,292.0807911112478,389.5699008285084
55,17.165582058046983,908.7662758623151
17,217.57102246983374,181.89579686471268
32,112.72212085009875,28.188315390917484
100,30.45341399459055,441.1958610910535
42,146.21391460220093,976.7834406342356
95,288.6609061578339,891.3981715975523
80,355.15374084060755,830.411426394547
0,329.13705226912793,828.3441440069887
82,357.6622017351215,199.23644305921462
13,281.6400569762867,886.3959208523794
35,35.05230516619393,283.37935065608445
15,84.75309401872128,400.8098079625213
74,190.84317768036294,707.5355747908388
64,264.427775094945,324.43084885238846
81,6.691512009760738,502.10561731998195
40,153.34115053897483,191.8175191817929
60,88.31377671977984,884.4954194982178
82,276.5986250250741,258.1929603681491
4,297.2073895916261,390.2536609017209
41,45.946678158326776,96.29762785127438
35,191.35833041665947,7.967185196439575
96,34.872965680983334,505.3178340726124
84,164.30913695440205,78.60452792862837
3,336.19676008511385,124.830420133762
89,125.77771636463534,286.06725203056806
27,150.69224146014832,962.6283472124492
70,286.9861767104109,252.58217708058783
57,274.79184289187964,360.43736616965805
54,88.85030839383445,653.3194310349854
16,94.86720738288638,935.471843242653
35,200.17352746721602,588.180109398592
87,272.4902145930871,9.668385666310897
76,35.829299461175964,144.94176964185357
19,273.24857279077565,355.43972360608547
93,9.591654292104778,194.5863393630578
29,46.43585653792351,605.5931531680751
40,0.6761091745645809,505.098239455688
27,310.6908919026529,792.5839104574464
58,66.85927795192347,429.31381012382866
0,314.2065474638949,451.7063193366054
51,27.058994958410704,607.5687675340733
85,180.86123824009266,809.8270283423416
88,269.4537848152955,617.4955150976938
12,167.33045862070858,703.1119993791813
55,316.5842497828402,757.4801610085661
30,186.43136296929575,498.37298802760944
24,114.22466741691815,133.39455345558093
98,31.377510238035665,212.73269434116426
51,81.95769441900521,729.7893837105395
27,2.6594706063942075,356.0971829927513
23,59.61891643336332,389.25167581765095
17,213.25413833638254,837.3844543880933
1,157.7458966735495,970.7001837919493
34,189.6518639273687,913.9149404395899
13,289.8188148996453,821.7073684360065
38,111.4015635512664,208.81264979980674
22,63.55902443336837,510.14252469673715
40,285.67776038519133,57.02179634883642
49,234.18638923304283,458.13269169628876
5,347.02276324954397,147.0974739096541
70,60.02485450443915,684.9593677140459
24,285.81736981353345,159.57674536529453
92,238.8935416342961,270.45413905973805
73,296.86492893530726,602.4298891209507
27,192.50437119589284,255.18593290052172
4,30.54860684063351,381.89163199185884
69,65.08610333012582,430.65793781238625
34,322.71519507034265,411.1050545841074
41,340.9459357777819,735.5147517813564
84,262.18041770425737,755.3619997438002
6,162.64008826948933,158.00283721757702
21,327.8420689012435,691.6454950418611
46,69.89601497644496,970.9019346187238
24,287.4933369630085,844.8099361899951
45,236.13764620954547,373.41618344359927
3,319.1448311671096,621.4490063578367
27,27.87008360420193,565.3862970985749
45,62.29201026607097,853.6827945416458
65,100.04442299998229,780.5358973904641
3,118.08147943993083,738.2607650423917
99,351.6312436366719,229.71032431397865
59,351.23008181670565,47.80859331929599
91,262.50925983240774,907.5665261999447
15,115.85907308717613,452.6960296935405
12,134.27743776582113,807.2652224325343
23,197.19862134270156,348.85607160084896
58,168.51726825716975,128.54563727906142
79,90.65707098473392,892.7453514894111
59,40.58011166549931,693.6859714521736
92,45.18408473246793,741.54656295848
98,348.9722634228221,133.75973329209512
44,192.46202325873224,511.6996609325285
100,226.48693964242977,723.0900247364375
43,22.855633666415507,6.158402358788728
60,221.82777715749347,402.2059476650065
15,340.79899744193773,829.5431213082305
83,50.02894098882279,548.2703196900624
76,294.78731869898604,791.6945854149117
66,109.12704758402108,878.1693327029784
85,258.1289830465331,55.69104653058521
71,185.86154751379254,858.7873633607762
70,138.23383739531351,802.4292215714876
92,149.50368007985367,408.5486466915862
16,263.3849506446346,79.26074042359087
93,128.09878056538236,951.3137404150062
69,194.37161023230772,53.67372914252444
4,187.69752489522,452.6031467853041
80,62.57801259005213,44.06466099566886
22,288.29590967100825,242.45475306082864
55,72.18798597082308,96.83189313665252
46,250.4531800703836,168.76617063614796
11,128.21403561100513,834.7693003832358
86,146.91465893460946,684.9793975913293
51,327.2957249333836,371.0570864590865
85,161.5572233916609,484.8251860306502
92,76.81583245172355,225.52427276275688
22,110.20352060499589,285.88874797002904
16,321.3107549049489,733.7521365848795
62,36.53010107828385,467.536028627652
24,98.0689723384648,557.6275691401994
44,250.99632968080883,280.2241214525124
84,150.75762766909398,539.2281352004424
89,80.7374252662781,927.905637105836
65,311.57134914985335,151.7007267931597
54,35.96427348904621,925.0902155595354
37,8.828020314151082,458.74172984665404
63,290.0454436016683,415.4111886770829
16,52.56779315555101,977.464667251614
22,78.38119434634233,509.79837312275123
73,222.40944286706835,809.2247244862793
100,293.4606497374128,358.89220658636964
56,318.94206763895625,460.97376170257877
77,354.8416346194831,856.8476595456214
64,117.80192424915717,881.1541844300668
5,160.4581082247551,116.16789937265082
27,71.66750123499799,106.91029916692429
100,167.84871360450936,19.165110007548947
84,300.3330441637349,645.1172091223834
61,79.26195205981577,323.21879198937285
78,17.41127648992615,685.493985785308
65,191.00958032199924,10.20278374375938
30,168.15759649906408,706.6444335147083
7,356.2120648474161,813.9632237209424
21,257.9876078989232,643.1723535706304
50,82.27681026411815,578.2136259647074
2,267.2044765928839,593.6053288850717
35,29.458635353193515,75.1674403944852
43,3.836218694289988,324.1615485250019

82,188.9496772359113,695.1938648793631
55,82.7497819520126,204.06483749553283

82,34.769077566936275,337.68039524515393
58,284.63367402112686,201.92563319277946
64,315.01927539434143,372.4319382699348
79,151.65996417525167,462.6752572967764
48,208.7806623499849,323.61127242547707
11,168.47176669634126,245.62620789808776
2,87.75517040784439,429.387556326136
5,75.5332162577594,765.1734891209836
21,187.79951111571955,542.9275849263881
62,195.06781626999367,540.8791568049592
34,284.0650942014882,823.5581686478208
93,241.29034312431952,513.6224734063576
17,131.51344755316939,44.13790471818135
9,93.3486398479564,250.44518179577113
46,178.57338449159832,75.92179369152096
21,146.28014320218955,649.3473572475708
66,141.87513166599254,156.12698002860637
11,112.29665550324515,562.3480082142012
24,114.41247360925163,780.543764310816
21,58.649183999762556,549.0040259925362
99,144.39507053683036,871.614431519273
27,174.05963583701237,919.8801279325407
23,83.23371649356723,258.9813393663449
50,69.17764796180704,229.8495058842813
73,115.85470754383523,755.0495334243194
91,89.94399847565877,874.480123044014
55,219.19581501398372,122.76577053877557
43,147.72421557140567,827.7991711786351
64,319.17562472252877,964.3544006106403
56,193.42582924491816,778.1313654462667
73,159.92343050026017,879.2886036994144
1,159.22839183213028,390.36799886500285
12,51.45854524499657,673.2535679411337
47,201.2753326924032,854.3518323304519
27,276.9654652621865,79.48453153537804
25,88.53953162769757,580.4485115940088
52,256.4389328450999,315.8048495096516
71,122.05650027732382,863.2330298639458
70,217.68386378343433,252.62574265239311
19,357.5091295608398,774.6447251858267
96,36.28313347405434,838.7277899010039
84,345.01447415402896,323.26004087139705
30,63.82672742212984,299.8513908380983
89,185.8561424583215,953.6305959329004
33,281.3656500664953,466.7850210627205
1,332.67145788296347,261.59402827586285
42,86.82410813072894,119.97234828588022
86,306.42257971537623,669.3886246898498
7,214.80550990715577,751.9159387228468
7,165.0488585881253,784.822585678189
25,24.178884350232565,238.44139641540195
59,15.778235165344686,280.18897445734956
4,268.86451739823735,337.0647202610204
90,138.25758385517392,841.951344406017
59,45.455927245871905,38.78735607199768
85,90.91248200279266,437.43467655220445
70,248.7177434223337,294.7168425708534
46,79.33332219796777,86.8741121008495
96,136.1389907934033,658.9317293617813
10,150.3868414284463,201.49285954124485
17,341.6942414700984,544.6620017956245
27,54.49948438371258,353.9583529329886
4,187.35924207524283,470.73465395088823
4,107.29346978666179,630.0198927033507
40,308.7258661245214,224.29899117863417
22,337.69863445832584,8.941857156127607
93,306.4759907249428,267.0249421108004
77,21.77450049850644,478.5958514882305
55,86.55359380021548,293.8735999096089
66,320.46868472412547,450.1567968852399
74,247.7974607216651,384.6077275251799
17,171.7589035408817,30.99432103785349
72,311.04828159578716,471.66980656216504
74,227.88701091300766,685.4552645878949
20,48.55683006457159,650.7604584173288
52,160.89287473183128,762.8871915747335
44,109.55452432924031,759.2785347458131
41,87.08778715847718,876.0343664217428
84,196.77648719803454,347.20040180821775
54,77.6440305273147,578.818317461693
50,245.75567485861214,518.494682237191
63,20.96294707444838,462.08896037076977
100,6.684557447668729,683.0460764877412
14,200.5191498647008,73.74246271443697
46,218.38282390463758,806.7525006591733
74,30.92322103840017,899.6364074063954
4,188.88177500336587,416.35870115777874
96,124.67119949155231,171.84157071111804
22,136.28170979199513,690.8813180087709
22,327.16369470342,552.9668687993095
70,36.64271691523142,35.97471532920904
46,195.50308078791596,289.23963708267195
54,139.5775822845356,870.3623568430971
34,20.69593896165056,470.01715237677087
0,236.9991421060843,922.5770115416798
91,78.00396195401346,336.79172812592896
57,115.80200091009453,775.5833120141444
82,217.45229045259146,618.6683114071524
4,220.8232576221296,731.4483576111272
1,88.52441122576133,548.8963312145464
63,304.10511892466565,473.7787799137513
1,79.76304360057867,544.6021518329056
31,252.74727938380641,814.345983773189
60,240.58138562740305,797.6006674169372
54,175.1053274485669,948.7774083419349
15,192.3166850032937,441.68434449038784
29,71.82516319480467,644.8134535334708
60,308.3645266048371,341.89271087589003
90,81.84846237388625,484.6700977357299
10,295.2323364502628,263.49613257866287
76,137.28049216682425,248.8014929767185

78,89.91381090014123,989.400285461324
26,7.283370108530214,798.5531346395168
51,358.0535990176255,155.34066783976454
53,52.675715230576,926.112451573066
21,125.8036851160522,346.99473471808193
19,23.31488989220606,502.15797049678537
7,245.0948112887835,972.7344798903774
64,87.69725793047024,995.876028833693

74,162.42714548064419,547.0524000871113
43,289.0933651506031,495.7831954105541
55,283.94891605791395,150.50165329193067
71,232.22795699344766,738.7710289395644
75,121.94036744335736,225.48641777275756
42,353.99885353670726,393.9574657917561
18,34.66417470209574,650.4884283706783
5,126.65442257284376,667.5950449817261
100,78.40256174063128,648.624323418891
93,149.100192857124,264.45252893527163
95,230.8858592372368,967.5501408642465
53,47.61307977647947,393.7416710856497
15,349.69345611223156,693.0177862061395
68,276.30465463187943,13.96203915294636
91,313.8318928478297,993.0174513226918
19,257.74894848633727,112.98995055060324
57,105.29542017170894,805.1603683606234
74,46.43931029778522,560.2168413274532
75,158.4143298997748,449.2457641565004
43,21.51664871081689,250.58203928390245
42,161.37902630646587,524.8182326345342
52,183.70446853577096,521.9818829273748
